"SSP","t","n","value"
"SSP3",17,"north",60.68409521118
"SSP3",17,"south",85.1388445893764
"SSP3",18,"north",60.07802649802
"SSP3",18,"south",90.361297117709
"SSP3",19,"north",59.5426888398665
"SSP3",19,"south",95.827838996667
"SSP3",2,"north",45.9562889279
"SSP3",2,"south",23.7549431700516
"SSP3",20,"north",59.0719209006267
"SSP3",20,"south",101.515551763745
"SSP3",21,"north",58.6598891516705
"SSP3",21,"south",107.394577054788
"SSP3",22,"north",58.3011162490894
"SSP3",22,"south",113.427951571616
"SSP3",23,"north",57.9904585982812
"SSP3",23,"south",119.5714974472
"SSP3",24,"north",57.7230894193813
"SSP3",24,"south",125.773927889027
"SSP3",25,"north",57.4944866710674
"SSP3",25,"south",131.977195838065
"SSP3",26,"north",57.3004252239073
"SSP3",26,"south",138.11710586077
"SSP3",27,"north",57.1369727004653
"SSP3",27,"south",144.124199694134
"SSP3",28,"north",57.0004884203202
"SSP3",28,"south",149.924914069479
"SSP3",29,"north",56.8876249062695
"SSP3",29,"south",155.442996118427
"SSP3",3,"north",49.65018207067
"SSP3",3,"south",29.6479582195928
"SSP3",30,"north",56.7953314253592
"SSP3",30,"south",160.601147463846
"SSP3",31,"north",56.7208590567939
"SSP3",31,"south",165.32285382335
"SSP3",32,"north",56.6617667998379
"SSP3",32,"south",169.534343518241
"SSP3",33,"north",56.6159282597922
"SSP3",33,"south",173.166606652953
"SSP3",34,"north",56.5815384800358
"SSP3",34,"south",176.157397854208
"SSP3",35,"north",56.5571205236376
"SSP3",35,"south",178.453140179469
"SSP3",36,"north",56.5415314495423
"SSP3",36,"south",180.010646784167
"SSP3",37,"north",56.5339673758374
"SSP3",37,"south",180.798580586427
"SSP3",38,"north",56.5339673758374
"SSP3",38,"south",180.798580586427
"SSP3",39,"north",56.5339673758374
"SSP3",39,"south",180.798580586427
"SSP3",4,"north",52.67233233796
"SSP3",4,"south",34.9011066930542
"SSP3",40,"north",56.5339673758374
"SSP3",40,"south",180.798580586427
"SSP3",41,"north",56.5339673758374
"SSP3",41,"south",180.798580586427
"SSP3",42,"north",56.5339673758374
"SSP3",42,"south",180.798580586427
"SSP3",43,"north",56.5339673758374
"SSP3",43,"south",180.798580586427
"SSP3",44,"north",56.5339673758374
"SSP3",44,"south",180.798580586427
"SSP3",45,"north",56.5339673758374
"SSP3",45,"south",180.798580586427
"SSP3",46,"north",56.5339673758374
"SSP3",46,"south",180.798580586427
"SSP3",47,"north",56.5339673758374
"SSP3",47,"south",180.798580586427
"SSP3",48,"north",56.5339673758374
"SSP3",48,"south",180.798580586427
"SSP3",49,"north",56.5339673758374
"SSP3",49,"south",180.798580586427
"SSP3",5,"north",55.10710143933
"SSP3",5,"south",39.2602226958551
"SSP3",50,"north",56.5339673758374
"SSP3",50,"south",180.798580586427
"SSP3",51,"north",56.5339673758374
"SSP3",51,"south",180.798580586427
"SSP3",52,"north",56.5339673758374
"SSP3",52,"south",180.798580586427
"SSP3",53,"north",56.5339673758374
"SSP3",53,"south",180.798580586427
"SSP3",54,"north",56.5339673758374
"SSP3",54,"south",180.798580586427
"SSP3",55,"north",56.5339673758374
"SSP3",55,"south",180.798580586427
"SSP3",56,"north",56.5339673758374
"SSP3",56,"south",180.798580586427
"SSP3",57,"north",56.5339673758374
"SSP3",57,"south",180.798580586427
"SSP3",58,"north",56.5339673758374
"SSP3",58,"south",180.798580586427
"SSP3",6,"north",57.1579260248
"SSP3",6,"south",43.2788484746237
"SSP3",7,"north",58.76616590187
"SSP3",7,"south",46.9567343638613
"SSP3",8,"north",59.82486557182
"SSP3",8,"south",50.2230557273638
"SSP3",9,"north",60.60568022451
"SSP3",9,"south",53.2736363074477
"SSP4",1,"north",41.66707973592
"SSP4",1,"south",17.7682080760044
"SSP4",10,"north",88.72171125861
"SSP4",10,"south",69.6061106527203
"SSP4",11,"north",93.60653337669
"SSP4",11,"south",74.0648818970448
"SSP4",12,"north",98.16952603736
"SSP4",12,"south",78.2059748814809
"SSP4",13,"north",102.22991696763
"SSP4",13,"south",82.0052712164017
"SSP4",14,"north",106.08284241638
"SSP4",14,"south",85.6599849784419
"SSP4",15,"north",109.63063096674
"SSP4",15,"south",89.1222102445842
"SSP4",16,"north",112.97980564129
"SSP4",16,"south",92.5247360001981
"SSP4",17,"north",116.18076005214
"SSP4",17,"south",95.9297369734278
"SSP4",18,"north",119.01439061413
"SSP4",18,"south",99.2889508383444
"SSP4",19,"north",121.792945949943
"SSP4",19,"south",102.855797068717
"SSP4",2,"north",46.67411878446
"SSP4",2,"south",23.6065631030739
"SSP4",20,"north",124.505752030006
"SSP4",20,"south",106.609771313089
"SSP4",21,"north",127.142058121184
"SSP4",21,"south",110.526026548185
"SSP4",22,"north",129.691160010773
"SSP4",22,"south",114.575251499947
"SSP4",23,"north",132.142468352588
"SSP4",23,"south",118.723547235697
"SSP4",24,"north",134.485578529634
"SSP4",24,"south",122.932452082444
"SSP4",25,"north",136.710341387098
"SSP4",25,"south",127.159135082152
"SSP4",26,"north",138.8069341558
"SSP4",26,"south",131.356773484325
"SSP4",27,"north",140.765930860672
"SSP4",27,"south",135.475123319045
"SSP4",28,"north",142.578371491967
"SSP4",28,"south",139.461284043509
"SSP4",29,"north",144.235829209416
"SSP4",29,"south",143.260648912387
"SSP4",3,"north",51.92737499876
"SSP4",3,"south",29.9423961366391
"SSP4",30,"north",145.730474851917
"SSP4",30,"south",146.818022534076
"SSP4",31,"north",147.055138037742
"SSP4",31,"south",150.078876620717
"SSP4",32,"north",148.203364163085
"SSP4",32,"south",152.990704901985
"SSP4",33,"north",149.169466639666
"SSP4",33,"south",155.504429292516
"SSP4",34,"north",149.948573755172
"SSP4",34,"south",157.575802423763
"SSP4",35,"north",150.536669592839
"SSP4",35,"south",159.166747254761
"SSP4",36,"north",150.930628508038
"SSP4",36,"south",160.246573215483
"SSP4",37,"north",151.128242729467
"SSP4",37,"south",160.793010573795
"SSP4",38,"north",151.128242729467
"SSP4",38,"south",160.793010573795
"SSP4",39,"north",151.128242729467
"SSP4",39,"south",160.793010573795
"SSP4",4,"north",57.55750416862
"SSP4",4,"south",36.4916267657696
"SSP4",40,"north",151.128242729467
"SSP4",40,"south",160.793010573795
"SSP4",41,"north",151.128242729467
"SSP4",41,"south",160.793010573795
"SSP4",42,"north",151.128242729467
"SSP4",42,"south",160.793010573795
"SSP4",43,"north",151.128242729467
"SSP4",43,"south",160.793010573795
"SSP4",44,"north",151.128242729467
"SSP4",44,"south",160.793010573795
"SSP4",45,"north",151.128242729467
"SSP4",45,"south",160.793010573795
"SSP4",46,"north",151.128242729467
"SSP4",46,"south",160.793010573795
"SSP4",47,"north",151.128242729467
"SSP4",47,"south",160.793010573795
"SSP4",48,"north",151.128242729467
"SSP4",48,"south",160.793010573795
"SSP4",49,"north",151.128242729467
"SSP4",49,"south",160.793010573795
"SSP4",5,"north",63.37378250231
"SSP4",5,"south",42.8241759207274
"SSP4",50,"north",151.128242729467
"SSP4",50,"south",160.793010573795
"SSP4",51,"north",151.128242729467
"SSP4",51,"south",160.793010573795
"SSP4",52,"north",151.128242729467
"SSP4",52,"south",160.793010573795
"SSP4",53,"north",151.128242729467
"SSP4",53,"south",160.793010573795
"SSP4",54,"north",151.128242729467
"SSP4",54,"south",160.793010573795
"SSP4",55,"north",151.128242729467
"SSP4",55,"south",160.793010573795
"SSP4",56,"north",151.128242729467
"SSP4",56,"south",160.793010573795
"SSP4",57,"north",151.128242729467
"SSP4",57,"south",160.793010573795
"SSP4",58,"north",151.128242729467
"SSP4",58,"south",160.793010573795
"SSP4",6,"north",68.99960888019
"SSP4",6,"south",48.9914071558595
"SSP4",7,"north",74.29397145587
"SSP4",7,"south",54.8250177118608
"SSP4",8,"north",79.135835537
"SSP4",8,"south",60.1059465601962
"SSP4",9,"north",83.84755616297
"SSP4",9,"south",64.9318030614353
"SSP5",1,"north",42.02220876549
"SSP5",1,"south",17.7586640994044
"SSP5",10,"north",138.15539260971
"SSP5",10,"south",139.182613071613
"SSP5",11,"north",155.11198648543
"SSP5",11,"south",157.115349130887
"SSP5",12,"north",173.68920693723
"SSP5",12,"south",175.307709312838
"SSP5",13,"north",193.81621341791
"SSP5",13,"south",193.516564049056
"SSP5",14,"north",215.59816143938
"SSP5",14,"south",212.193300515326
"SSP5",15,"north",238.94886511844
"SSP5",15,"south",231.044448069956
"SSP5",16,"north",264.00704228735
"SSP5",16,"south",249.98502210002
"SSP5",17,"north",290.92998186906
"SSP5",17,"south",268.855174479748
"SSP5",18,"north",319.9655762292
"SSP5",18,"south",287.131807574941
"SSP5",19,"north",350.426010794194
"SSP5",19,"south",306.475001033783
"SSP5",2,"north",47.95591898588
"SSP5",2,"south",23.919403455136
"SSP5",20,"north",382.148615412107
"SSP5",20,"south",326.810823048761
"SSP5",21,"north",414.932938335384
"SSP5",21,"south",348.037059894745
"SSP5",22,"north",448.540911269686
"SSP5",22,"south",370.021535090065
"SSP5",23,"north",482.697980780753
"SSP5",23,"south",392.601056076399
"SSP5",24,"north",517.095341087587
"SSP5",24,"south",415.58128260913
"SSP5",25,"north",551.393313056941
"SSP5",25,"south",438.737663992593
"SSP5",26,"north",585.225875263211
"SSP5",26,"south",461.81756023537
"SSP5",27,"north",618.206309565683
"SSP5",27,"south",484.543618343607
"SSP5",28,"north",649.933877451256
"SSP5",28,"south",506.61842044805
"SSP5",29,"north",680.001396401401
"SSP5",29,"south",527.730357392389
"SSP5",3,"north",55.14974012508
"SSP5",3,"south",32.564413719688
"SSP5",30,"north",708.003540024744
"SSP5",30,"south",547.560612879858
"SSP5",31,"north",733.545644046862
"SSP5",31,"south",565.791073213176
"SSP5",32,"north",756.252764868491
"SSP5",32,"south",582.112910636427
"SSP5",33,"north",775.778710552725
"SSP5",33,"south",596.235529197015
"SSP5",34,"north",791.814747749733
"SSP5",34,"south",607.895515752538
"SSP5",35,"north",804.097683746695
"SSP5",35,"south",616.865209656207
"SSP5",36,"north",812.417031511155
"SSP5",36,"south",622.960496291294
"SSP5",37,"north",816.620987586559
"SSP5",37,"south",626.047444249841
"SSP5",38,"north",816.620987586559
"SSP5",38,"south",626.047444249841
"SSP5",39,"north",816.620987586559
"SSP5",39,"south",626.047444249841
"SSP5",4,"north",63.99225062834
"SSP5",4,"south",44.1123149331174
"SSP5",40,"north",816.620987586559
"SSP5",40,"south",626.047444249841
"SSP5",41,"north",816.620987586559
"SSP5",41,"south",626.047444249841
"SSP5",42,"north",816.620987586559
"SSP5",42,"south",626.047444249841
"SSP5",43,"north",816.620987586559
"SSP5",43,"south",626.047444249841
"SSP5",44,"north",816.620987586559
"SSP5",44,"south",626.047444249841
"SSP5",45,"north",816.620987586559
"SSP5",45,"south",626.047444249841
"SSP5",46,"north",816.620987586559
"SSP5",46,"south",626.047444249841
"SSP5",47,"north",816.620987586559
"SSP5",47,"south",626.047444249841
"SSP5",48,"north",816.620987586559
"SSP5",48,"south",626.047444249841
"SSP5",49,"north",816.620987586559
"SSP5",49,"south",626.047444249841
"SSP5",5,"north",74.24697615738
"SSP5",5,"south",58.1149907946608
"SSP5",50,"north",816.620987586559
"SSP5",50,"south",626.047444249841
"SSP5",51,"north",816.620987586559
"SSP5",51,"south",626.047444249841
"SSP5",52,"north",816.620987586559
"SSP5",52,"south",626.047444249841
"SSP5",53,"north",816.620987586559
"SSP5",53,"south",626.047444249841
"SSP5",54,"north",816.620987586559
"SSP5",54,"south",626.047444249841
"SSP5",55,"north",816.620987586559
"SSP5",55,"south",626.047444249841
"SSP5",56,"north",816.620987586559
"SSP5",56,"south",626.047444249841
"SSP5",57,"north",816.620987586559
"SSP5",57,"south",626.047444249841
"SSP5",58,"north",816.620987586559
"SSP5",58,"south",626.047444249841
"SSP5",6,"north",85.24500149211
"SSP5",6,"south",73.3028018164493
"SSP5",7,"north",96.99289101693
"SSP5",7,"south",89.2628742042134
"SSP5",8,"north",109.39599783538
"SSP5",8,"south",105.451767142432
"SSP5",9,"north",122.94590392296
"SSP5",9,"south",121.938173851562
